"","Zipcode","price","bedrooms","bathrooms","addr","Restaurant","Store","Club.Bar","Transport","Art.Ent"
"389",10002,6895,4,2,"141 Attorney St #2AJ","4","5","3","5","1"
"390",10002,2575,1,1,"45 Clinton St #7J","4","5","3","5","1"
"391",10002,4950,3,2,"275 South St #7JJJ","4","5","3","5","1"
"392",10002,4095,3,2,"624 E 9th St #B2J","4","5","3","5","1"
"393",10002,1795,1,1,"75 Allen St #3A","4","5","3","5","1"
"394",10002,6000,4,2,"43 1st Ave #4RJ","4","5","3","5","1"
"395",10002,6000,4,2,"49 1st Ave #4RJ","4","5","3","5","1"
"396",10002,4650,3,2,"179 E Houston St #4AJ","4","5","3","5","1"
"397",10002,4995,3,2,"342 E 8th St #3AJ","4","5","3","5","1"
"398",10002,4195,2,1,"134 Orchard St #3","4","5","3","5","1"
"399",10002,5995,2,1,"241 Eldridge St #2F","4","5","3","5","1"
"400",10002,3800,2,1,"E 5th St and Ave A","4","5","3","5","1"
"401",10002,3800,2,1,"E 5th St and Ave A","4","5","3","5","1"
"402",10002,3350,2,1,"122 Orchard St #15","4","5","3","5","1"
"403",10002,13500,3,4,"32 Orchard St #GROUNDFL","4","5","3","5","1"
"404",10002,2495,2,1,"47 Delancey St #307","4","5","3","5","1"
"405",10002,3495,2,1,"188 Suffolk St #1B","4","5","3","5","1"
"406",10002,4272,3,1,"102 Norfolk St #16","4","5","3","5","1"
"407",10002,4150,3,1,"75 Orchard St #31","4","5","3","5","1"
"408",10002,4195,2,2,"342 E 8th St #4G","4","5","3","5","1"
"409",10002,2800,2,1,"Clinton St and Stanton St","4","5","3","5","1"
"410",10002,3650,2,1,"E 3rd St and Ave B","4","5","3","5","1"
"411",10002,2800,1,1,"268 East Broadway #15X","4","5","3","5","1"
"412",10002,2750,1,1,"163 Chrystie St #9","4","5","3","5","1"
"413",10002,3500,2,1,"33 Canal St #3","4","5","3","5","1"
"414",10002,2550,1,1,"175 Ludlow St #5","4","5","3","5","1"
"415",10002,2150,1,1,"73 1st Ave #NINE","4","5","3","5","1"
"416",10002,4995,3,2,"20 Orchard St","4","5","3","5","1"
"417",10002,4150,2,1,"E 6th St and Ave B","4","5","3","5","1"
"418",10002,5169,2,2,"155 Attorney St #6F","4","5","3","5","1"
"419",10002,2095,1,1,"141 Essex St #1B","4","5","3","5","1"
"420",10002,5077,2,2,"155 Attorney St #5F","4","5","3","5","1"
"421",10002,2850,2,1,"630 E 9th St #7","4","5","3","5","1"
"422",10002,2100,1,1,"154 Orchard St #14","4","5","3","5","1"
"423",10002,2350,1,1,"95 Orchard St #5A","4","5","3","5","1"
"424",10002,4400,3,1,"157 Suffolk St #301","4","5","3","5","1"
"425",10002,1950,1,1,"199 Henry St #4","4","5","3","5","1"
"426",10002,3995,2,1,"343 E 8th St #2A","4","5","3","5","1"
"427",10002,3375,1,1,"188 Ludlow St #4B","4","5","3","5","1"
"428",10002,2595,1,1,"122 Ludlow St #4B","4","5","3","5","1"
"429",10002,4025,1,1,"250 E Houston St #3H","4","5","3","5","1"
"430",10002,2510,1,1,"175 Orchard St #5CF","4","5","3","5","1"
"431",10002,2287,1,1,"165 Ludlow St #4D","4","5","3","5","1"
"432",10002,1800,2,1,"Orchard St and Rivington St","4","5","3","5","1"
"433",10002,2100,1,3,"95 Orchard St #3A","4","5","3","5","1"
"434",10002,2800,1,1,"3 Clinton St #4","4","5","3","5","1"
"435",10002,3000,1,1,"415 Grand St #E2004","4","5","3","5","1"
"436",10002,2500,1,1,"177 Chrystie St #4D","4","5","3","5","1"
"437",10002,4292,1,1,"331 E Houston St #PHA","4","5","3","5","1"
"438",10002,4550,2,2,"157 Rivington St #G1","4","5","3","5","1"
"439",10002,3220,2,1,"139 Essex St #12","4","5","3","5","1"
"440",10002,4000,2,1,"275 South St #5S","4","5","3","5","1"
"441",10002,5055,4,2,"275 South St #10FF","4","5","3","5","1"
"442",10002,1999,1,1,"27 1/2 Essex St #4","4","5","3","5","1"
"443",10002,2850,1,1,"166 Suffolk St #C","4","5","3","5","1"
"444",10002,6500,3,2,"415 Grand St","4","5","3","5","1"
"445",10002,2900,1,1,"87 Clinton St #2","4","5","3","5","1"
"446",10002,5000,3,1,"E 5th St and Ave A","4","5","3","5","1"
"447",10002,5077,2,2,"155 Attorney St #4E","4","5","3","5","1"
"448",10003,5690,2,2,"151 E 31st St #155","5","4","5","4","3"
"449",10003,5755,2,2,"155 E 29th St","5","4","5","4","3"
"450",10003,5295,2,2,"43 W 16th St","5","4","5","4","3"
"451",10003,9874,2,2,"55 W 26th St","5","4","5","4","3"
"452",10003,6000,2,2,"270 Park Ave S","5","4","5","4","3"
"453",10003,8657,2,2,"160 W 24th St","5","4","5","4","3"
"454",10003,4900,2,1,"455 Park Ave S","5","4","5","4","3"
"455",10003,6000,2,1,"127 4th Ave","5","4","5","4","3"
"456",10003,12495,5,3,"80 Madison Ave","5","4","5","4","3"
"457",10003,7500,1,1,"88 Lexington Ave #1101","5","4","5","4","3"
"458",10003,5600,1,1,"37 W 21st St #1202","5","4","5","4","3"
"459",10003,3995,1,1,"31 Union Sq W #7B","5","4","5","4","3"
"460",10003,3950,3,1,"115 Lexington Ave #5A","5","4","5","4","3"
"461",10003,17000,2,2,"50 Gramercy Park N #12B","5","4","5","4","3"
"462",10003,5950,1,1,"121 W 19th St #5D","5","4","5","4","3"
"463",10003,5550,1,1,"55 W 25th St #32C","5","4","5","4","3"
"464",10003,3895,1,1,"1 Irving Pl #V7E","5","4","5","4","3"
"465",10003,3234,3,2,"15 E 11th St","5","4","5","4","3"
"466",10003,11775,2,2,"120 W 21st St","5","4","5","4","3"
"467",10003,5500,3,1,"110 W 26th St #6R","5","4","5","4","3"
"468",10003,3000,1,1,"302 E 12th St #8","5","4","5","4","3"
"469",10003,2185,1,1,"310 2nd Ave #2","5","4","5","4","3"
"470",10003,3150,1,1,"162 W 13th St #34","5","4","5","4","3"
"471",10003,3200,1,1,"69 5th Ave #3D","5","4","5","4","3"
"472",10003,5495,3,2,"154 E 28th St #E","5","4","5","4","3"
"473",10003,1200,4,2,"5th Ave and Washington Mews","5","4","5","4","3"
"474",10003,3250,1,1,"329 E 13th St #1B","5","4","5","4","3"
"475",10003,15900,3,2,"60 W 23rd St #21C","5","4","5","4","3"
"476",10003,5500,1,1,"385 1st Ave #8D","5","4","5","4","3"
"477",10003,5100,3,2,"240 E 28th St #G","5","4","5","4","3"
"478",10003,8400,1,1,"45 E 22nd St #16B","5","4","5","4","3"
"479",10003,16950,2,2,"45 E 22nd St #28A","5","4","5","4","3"
"480",10003,3900,1,9,"55 W 25th St #22L","5","4","5","4","3"
"481",10003,5695,2,1,"108 W 15th St #2K","5","4","5","4","3"
"482",10003,2595,1,2,"178 7th Ave #C1","5","4","5","4","3"
"483",10003,3729,1,3,"101 W 15th St #111","5","4","5","4","3"
"484",10003,7950,3,2,"147 W 22nd St #5S","5","4","5","4","3"
"485",10003,3300,1,1,"145 E 22nd St #5HH","5","4","5","4","3"
"486",10003,12500,3,2,"223 W 19th St #4","5","4","5","4","3"
"487",10003,4150,2,1,"480 2nd Ave #6F","5","4","5","4","3"
"488",10003,3995,1,1,"201 E 28th St #12P","5","4","5","4","3"
"489",10003,4800,2,1,"140 7th Ave #2E","5","4","5","4","3"
"490",10003,3210,1,1,"484 2nd Ave #11D","5","4","5","4","3"
"491",10003,3050,1,5,"1 Astor Pl #4J","5","4","5","4","3"
"492",10003,3945,2,1,"219 E 23rd St","5","4","5","4","3"
"493",10003,4995,2,2,"222 E 18th St #1F","5","4","5","4","3"
"494",10003,3900,1,1,"32 Gramercy Park S #3F","5","4","5","4","3"
"495",10003,5660,2,1,"210 E 22nd St #6O","5","4","5","4","3"
"496",10003,9000,2,2,"225 5th Ave #2B","5","4","5","4","3"
"497",10003,4440,1,1,"101 W 15th St #214","5","4","5","4","3"
"498",10003,3462,1,1,"101 W 15th St #316","5","4","5","4","3"
"499",10003,3695,1,1,"245 E 19th St #5H","5","4","5","4","3"
"500",10003,3595,1,1,"60 W 23rd St #545","5","4","5","4","3"
"501",10003,3300,1,1,"8 Gramercy Park S #2F","5","4","5","4","3"
"502",10003,2450,1,1,"135 W 24th St #6D","5","4","5","4","3"
"503",10003,4850,2,2,"320 E 23rd St #15M","5","4","5","4","3"
"504",10003,7755,4,3,"210 E 22nd St #4V","5","4","5","4","3"
"505",10003,8995,5,2,"220 E 22nd St #6OP","5","4","5","4","3"
"506",10003,7750,2,2,"340 E 23rd St #8M","5","4","5","4","3"
"507",10003,7695,2,2,"60 W 23rd St #1511","5","4","5","4","3"
"508",10003,6795,2,2,"60 W 23rd St #1026","5","4","5","4","3"
"509",10003,7495,2,2,"60 W 23rd St #1801","5","4","5","4","3"
"510",10003,5500,2,1,"407 E 12th St #4FNW","5","4","5","4","3"
"511",10003,5350,3,2,"121 E 12th St #LE","5","4","5","4","3"
"512",10003,6800,1,1,"101 W 18th St #6","5","4","5","4","3"
"513",10003,12500,3,3,"9 E 19th St #3","5","4","5","4","3"
"514",10003,5200,1,1,"205 W 15th St #4T","5","4","5","4","3"
"515",10003,3095,1,1,"50 Lexington Ave #11A","5","4","5","4","3"
"516",10003,3500,1,1,"2 W 16th St #2F","5","4","5","4","3"
"517",10003,10750,2,2,"135 W 14th St #8","5","4","5","4","3"
"518",10003,3800,2,2,"350 E 19th St #3B","5","4","5","4","3"
"519",10003,3100,2,1,"240 E 28th St #29","5","4","5","4","3"
"520",10003,8100,2,2,"7 W 21st St #1906","5","4","5","4","3"
"521",10003,17139,3,3,"7 W 21st St #PHD","5","4","5","4","3"
"522",10003,2500,1,3,"210 E 15th St #7E","5","4","5","4","3"
"523",10003,7500,2,2,"340 E 23rd St #1B","5","4","5","4","3"
"524",10003,12268,6,3,"201 2nd Ave #2","5","4","5","4","3"
"525",10003,6250,1,1,"119 E 17th St #5A","5","4","5","4","3"
"526",10003,31000,4,3,"13 E 9th St #1","5","4","5","4","3"
"527",10003,3300,2,1,"211 W 21st St #3E","5","4","5","4","3"
"528",10003,5630,3,1,"460 2nd Ave #5F","5","4","5","4","3"
"529",10003,4170,2,1,"480 2nd Ave #13E","5","4","5","4","3"
"530",10003,4295,3,1,"725 E 9th St #4G","5","4","5","4","3"
"531",10003,7150,4,2,"352 E 13th St #1","5","4","5","4","3"
"532",10003,2550,1,2,"250 E 30th St #9C","5","4","5","4","3"
"533",10003,2895,1,1,"217 E 10th St #4","5","4","5","4","3"
"534",10003,15995,2,2,"45 E 22nd St #34B","5","4","5","4","3"
"535",10003,30000,7,3,"215 E 12th St","5","4","5","4","3"
"536",10003,11000,2,2,"39 E 29th St #21C","5","4","5","4","3"
"537",10003,4263,1,1,"8 Gramercy Park S #2J","5","4","5","4","3"
"538",10003,6985,1,1,"35 W 15th St #10B","5","4","5","4","3"
"539",10003,2575,1,1,"240 E 24th St #3H","5","4","5","4","3"
"540",10003,5000,2,2,"5 E 22nd St #5D","5","4","5","4","3"
"541",10003,5795,3,2,"480 2nd Ave #6B","5","4","5","4","3"
"542",10003,12500,2,2,"45 E 22nd St #36B","5","4","5","4","3"
"543",10003,7000,2,2,"50 W 29th St #13W","5","4","5","4","3"
"544",10003,5885,3,2,"520 2nd Ave #17B","5","4","5","4","3"
"545",10003,7395,3,2,"70 W 11th St #3W","5","4","5","4","3"
"546",10003,2495,1,1,"213 E 10th St #5","5","4","5","4","3"
"547",10003,3725,1,1,"520 2nd Ave #23A","5","4","5","4","3"
"548",10003,6750,2,2,"5 E 22nd St #19J","5","4","5","4","3"
"549",10003,14000,3,3,"50 W 15th St #5CC","5","4","5","4","3"
"550",10003,10000,2,2,"831 Broadway #4B","5","4","5","4","3"
"551",10003,9495,2,2,"225 5th Ave #8S","5","4","5","4","3"
"552",10003,5225,1,1,"37 W 21st St #803","5","4","5","4","3"
"553",10003,6525,2,2,"234 E 23rd St #5C","5","4","5","4","3"
"554",10003,14402,3,2,"24 5th Ave #1132","5","4","5","4","3"
"555",10003,4995,1,1,"138 E 12th St #4J","5","4","5","4","3"
"556",10003,26000,2,2,"37 E 12th St #AT3","5","4","5","4","3"
"557",10003,9200,2,2,"60 E 8th St #29E","5","4","5","4","3"
"558",10003,8600,2,2,"133 W 22nd St #12B","5","4","5","4","3"
"559",10003,16000,3,3,"123 3rd Ave #17","5","4","5","4","3"
"560",10003,4550,1,1,"300 E 23rd St #10B","5","4","5","4","3"
"561",10003,7375,4,2,"490 2nd Ave #9A","5","4","5","4","3"
"562",10003,7750,1,1,"2 5th Ave #2S","5","4","5","4","3"
"563",10003,20500,3,3,"5G Madison Ave #10","5","4","5","4","3"
"564",10003,19750,2,2,"23 E 22nd St #27B","5","4","5","4","3"
"565",10003,18500,2,2,"1 5th Ave #MEWS","5","4","5","4","3"
"566",10003,22000,3,3,"12E Madison Ave #10","5","4","5","4","3"
"567",10003,8000,2,2,"133 W 22nd St #11C","5","4","5","4","3"
"568",10003,8085,2,2,"130 W 15th St #26920","5","4","5","4","3"
"569",10003,2099,1,1,"24 W 16th St #SEB2","5","4","5","4","3"
"570",10003,2300,1,2,"223 E 10th St #2","5","4","5","4","3"
"571",10003,1750,1,2,"49 W 11th St #19","5","4","5","4","3"
"572",10003,2400,2,1,"229 E 10th St #FIVE","5","4","5","4","3"
"573",10003,2950,1,1,"315 E 14th St #5A","5","4","5","4","3"
"574",10003,3495,1,2,"219 E 25th St #1FF","5","4","5","4","3"
"575",10003,2750,1,2,"145 E 22nd St #4B","5","4","5","4","3"
"576",10003,5240,1,1,"180 W 20th St #26670","5","4","5","4","3"
"577",10003,2995,2,1,"236 E 13th St #2362","5","4","5","4","3"
"578",10003,1999,1,1,"489 2nd Ave #5RN","5","4","5","4","3"
"579",10003,3050,1,2,"1 Astor Pl #5E","5","4","5","4","3"
"580",10003,8600,3,2,"145 E 16th St #18H","5","4","5","4","3"
"581",10003,4750,2,2,"312 E 23rd St #6","5","4","5","4","3"
"582",10003,2995,1,1,"295 Park Ave S #4G","5","4","5","4","3"
"583",10003,3525,1,1,"151 W 16th St #2A","5","4","5","4","3"
"584",10003,4028,2,1,"295 Park Ave S #1325","5","4","5","4","3"
"585",10003,2095,1,1,"137 E 26th St #E2","5","4","5","4","3"
"586",10003,2950,1,4,"1 Irving Pl #P17I","5","4","5","4","3"
"587",10003,5660,3,1,"210 E 22nd St #6P","5","4","5","4","3"
"588",10003,2575,1,1,"137 E 30th St #2AA","5","4","5","4","3"
"589",10003,2400,1,1,"317 E 14th St #4B","5","4","5","4","3"
"590",10003,12500,3,2,"103 5th Ave #8THFLOOR","5","4","5","4","3"
"591",10003,3500,1,1,"25 W 13th St #1DS","5","4","5","4","3"
"592",10003,2895,1,1,"119 W 15th St #2RW","5","4","5","4","3"
"593",10003,4500,1,1,"23 Waverly Pl #4P","5","4","5","4","3"
"594",10003,5500,3,2,"231 1st Ave #3F","5","4","5","4","3"
"595",10003,5600,3,1,"8 E 18th St #2","5","4","5","4","3"
"596",10003,2200,2,1,"226 E 29th St #3B","5","4","5","4","3"
"597",10003,3730,1,4,"130 W 15th St #26745","5","4","5","4","3"
"598",10003,3250,1,4,"1 Irving Pl #U15H","5","4","5","4","3"
"599",10003,4495,3,1,"54 W 29th St #2W","5","4","5","4","3"
"600",10003,5000,1,1,"12 E 10th St #GARDEN","5","4","5","4","3"
"601",10003,4495,1,1,"300 Mercer St #23H","5","4","5","4","3"
"602",10003,3300,1,1,"402 E 12th St #5","5","4","5","4","3"
"603",10003,4880,2,2,"151-155 E 31st St #W10H","5","4","5","4","3"
"604",10003,6000,2,2,"5 E 22nd St #28F","5","4","5","4","3"
"605",10003,3095,1,5,"100 W 26th St #4F","5","4","5","4","3"
"606",10003,2250,1,5,"212 W 22nd St #2D","5","4","5","4","3"
"607",10003,3295,1,1,"245 E 19th St #17M","5","4","5","4","3"
"608",10003,2927,1,5,"245 E 19th St #17P","5","4","5","4","3"
"609",10003,3475,1,1,"5 E 22nd St #3E","5","4","5","4","3"
"610",10003,3495,2,1,"208 E 28th St #1-J","5","4","5","4","3"
"611",10003,4295,2,2,"30 W 18th St #13A","5","4","5","4","3"
"612",10003,3600,2,1,"244 E 21st St #14F","5","4","5","4","3"
"613",10003,2350,1,4,"225 E 10th St #2H","5","4","5","4","3"
"614",10003,4892,1,1,"200 E 11th St #1001","5","4","5","4","3"
"615",10003,2495,1,1,"226 E 25th St #4A","5","4","5","4","3"
"616",10003,3845,1,1,"100 W 26th St #5H","5","4","5","4","3"
"617",10003,11750,2,2,"2C Madison Ave #10","5","4","5","4","3"
"618",10003,3850,2,1,"159 E 30th St #5CC","5","4","5","4","3"
"619",10003,25000,3,2,"37 E 12th St #6","5","4","5","4","3"
"620",10003,1900,1,5,"237 E 26th St #2C","5","4","5","4","3"
"621",10003,2460,1,5,"208 W 23rd St #919","5","4","5","4","3"
"622",10003,3690,1,1,"321 E 22nd St #6F","5","4","5","4","3"
"623",10003,4350,3,1,"349 E 12th St #1","5","4","5","4","3"
"624",10003,2650,1,5,"232 E 12th St #3F","5","4","5","4","3"
"625",10003,2965,1,1,"228 E 27th St #2B","5","4","5","4","3"
"626",10003,3950,1,1,"45 5th Ave #10A","5","4","5","4","3"
"627",10003,3850,1,1,"184 Lexington Ave #10F","5","4","5","4","3"
"628",10003,3495,1,1,"223 2nd Ave #3H","5","4","5","4","3"
"629",10003,3750,1,1,"151-155 E 31st St #E31C","5","4","5","4","3"
"630",10003,2495,1,5,"223 2nd Ave #3O","5","4","5","4","3"
"631",10003,2995,1,1,"212 E 25th St #LE","5","4","5","4","3"
"632",10003,4000,4,2,"346 E 13th St #10","5","4","5","4","3"
"633",10003,3299,1,1,"332 E 14th St #B1","5","4","5","4","3"
"634",10003,2815,1,6,"321 E 22nd St #5F","5","4","5","4","3"
"635",10003,4450,2,1,"295 Park Ave S #5E","5","4","5","4","3"
"636",10003,3889,2,1,"214 W 21st St #4E","5","4","5","4","3"
"637",10003,5650,3,2,"101 W 25th St #2D","5","4","5","4","3"
"638",10003,2900,1,1,"128 W 13th St #33","5","4","5","4","3"
"639",10003,1995,1,6,"150 E 30th St #6C","5","4","5","4","3"
"640",10003,3450,1,1,"250 E 30th St #5B","5","4","5","4","3"
"641",10003,5195,2,2,"135 W 16th St #1C","5","4","5","4","3"
"642",10003,2050,1,6,"161 E 25th St #5D","5","4","5","4","3"
"643",10003,7900,2,2,"112 W 18th St #2C","5","4","5","4","3"
"644",10003,1915,2,1,"Mercer St and Waverly Pl","5","4","5","4","3"
"645",10003,2995,1,1,"316 E 19th St #3","5","4","5","4","3"
"646",10003,5100,2,1,"60 E 8th St #22A","5","4","5","4","3"
"647",10003,4500,1,1,"1 Irving Pl #V7D","5","4","5","4","3"
"648",10003,3670,1,1,"208 W 23rd St #1416","5","4","5","4","3"
"649",10003,4400,1,1,"1 Irving Pl #V8B","5","4","5","4","3"
"650",10003,5395,1,1,"160 E 22nd St #12D","5","4","5","4","3"
"651",10003,2395,1,9,"315 E 21st St #5D","5","4","5","4","3"
"652",10003,4495,1,8,"214 E 25th St #1RW","5","4","5","4","3"
"653",10003,2200,1,9,"66 Madison Ave #3J","5","4","5","4","3"
"654",10003,15500,3,3,"15 W 20th St #8B","5","4","5","4","3"
"655",10003,5100,2,2,"222 E 18th St #GARDEN","5","4","5","4","3"
"656",10003,3395,2,1,"102 Lexington Ave #2R","5","4","5","4","3"
"657",10003,2395,1,1,"213 E 11th St #4C","5","4","5","4","3"
"658",10003,3175,1,1,"210 W 16th St #6H","5","4","5","4","3"
"659",10003,2930,2,1,"324 E 19th St #B1","5","4","5","4","3"
"660",10003,3975,1,1,"1 Astor Pl #4","5","4","5","4","3"
"661",10003,3995,2,1,"18 W 30th St #4THFLR","5","4","5","4","3"
"662",10003,4000,1,1,"105 W 13th St #7A","5","4","5","4","3"
"663",10003,5850,2,2,"155 W 21st St #11H","5","4","5","4","3"
"664",10003,3400,1,1,"200 E 17th St #3-B","5","4","5","4","3"
"665",10003,2500,1,1,"125 E 30th St #3B","5","4","5","4","3"
"666",10003,5250,2,1,"201 E 12th St #204","5","4","5","4","3"
"667",10003,2625,1,1,"130 E 24th St #5-B","5","4","5","4","3"
"668",10003,2950,1,1,"1 Irving Pl #V19I","5","4","5","4","3"
"669",10003,2650,1,1,"11 Waverly Pl #4L","5","4","5","4","3"
"670",10003,6750,3,2,"295 Park Ave S #8F","5","4","5","4","3"
"671",10003,2995,1,1,"148 E 24th St #3F","5","4","5","4","3"
"672",10003,1800,1,1,"143 E 30th St #502","5","4","5","4","3"
"673",10003,2500,1,1,"155 E 30th St #4D","5","4","5","4","3"
"674",10003,2600,1,1,"155 E 30th St #3A","5","4","5","4","3"
"675",10003,2075,1,1,"217 E 29th St #42","5","4","5","4","3"
"676",10003,4150,2,1,"401 2nd Ave #8-F","5","4","5","4","3"
"677",10003,2595,1,1,"132 E 24th St #3","5","4","5","4","3"
"678",10003,1995,1,1,"326 E 25th St #5A","5","4","5","4","3"
"679",10003,2800,1,1,"340 E 23rd St #11J","5","4","5","4","3"
"680",10003,4600,2,1,"E 23rd St and Park Ave S","5","4","5","4","3"
"681",10003,3500,1,1,"170 W 23rd St #5B","5","4","5","4","3"
"682",10003,3000,1,1,"175 W 13th St #9A","5","4","5","4","3"
"683",10003,2800,1,1,"7 E 14th St #1522","5","4","5","4","3"
"684",10003,3500,1,1,"210 W 19th St #5H","5","4","5","4","3"
"685",10003,7667,5,2,"350 E 13th St #7","5","4","5","4","3"
"686",10003,3200,1,1,"4 Lexington Ave #9B","5","4","5","4","3"
"687",10003,3850,1,1,"157 E 18th St #3A","5","4","5","4","3"
"688",10003,7667,5,2,"350 E 13th St #3","5","4","5","4","3"
"689",10003,3700,2,1,"95 Lexington Ave #3H","5","4","5","4","3"
"690",10003,2000,1,1,"105 E 15th St #58","5","4","5","4","3"
"691",10003,3695,1,1,"121 Madison Ave #6M","5","4","5","4","3"
"692",10003,3400,1,1,"160 E 27th St #11A","5","4","5","4","3"
"693",10003,2500,1,1,"235 E 13th St #5I","5","4","5","4","3"
"694",10003,5600,4,1,"27 W 27th St #5","5","4","5","4","3"
"695",10003,2000,1,1,"338 E 14th St #ONEC","5","4","5","4","3"
"696",10003,47000,8,9,"135 E 15th St","5","4","5","4","3"
"697",10003,4995,3,2,"134 E 28th St #4","5","4","5","4","3"
"698",10003,2550,2,1,"326 E 13th St #12","5","4","5","4","3"
"699",10003,5500,3,1,"401 2nd Ave #9-G","5","4","5","4","3"
"700",10003,8433,5,2,"E 13th St and 1st Ave","5","4","5","4","3"
"701",10003,28000,3,3,"831 Broadway","5","4","5","4","3"
"702",10003,2475,1,1,"330 E 11th St #1","5","4","5","4","3"
"703",10003,2950,1,1,"106 W 13th St #27","5","4","5","4","3"
"704",10003,4250,2,1,"220 Park Ave S #4F","5","4","5","4","3"
"705",10003,5400,1,1,"133 W 22nd St #3C","5","4","5","4","3"
"706",10003,3150,1,1,"220 Park Ave S #23","5","4","5","4","3"
"707",10003,2995,1,1,"221 E 23rd St #4","5","4","5","4","3"
"708",10003,12500,6,3,"7 E 14th St #7D","5","4","5","4","3"
"709",10003,3695,1,1,"7 E 14th St #208","5","4","5","4","3"
"710",10003,5200,3,2,"230 E 14th St #A","5","4","5","4","3"
"711",10003,5055,1,1,"130 W 15th St #26769","5","4","5","4","3"
"712",10003,3750,1,1,"239 E 14th St #3R","5","4","5","4","3"
"713",10003,4800,1,1,"129 W 15th St #2","5","4","5","4","3"
"714",10003,4595,3,1,"233 E 21st St #4","5","4","5","4","3"
"715",10003,7500,4,2,"145 E 15th St #12","5","4","5","4","3"
"716",10003,9800,3,2,"20 5th Ave #15","5","4","5","4","3"
"717",10003,1775,1,1,"220 E 29th St #3D","5","4","5","4","3"
"718",10003,5400,1,1,"180 W 20th St #26609","5","4","5","4","3"
"719",10003,2261,1,1,"158 W 15th St #1C","5","4","5","4","3"
"720",10003,4295,2,2,"30 W 18th St #14A","5","4","5","4","3"
"721",10003,3595,1,1,"77 W 15th St #118","5","4","5","4","3"
"722",10003,10200,5,2,"21 W 19th St #5","5","4","5","4","3"
"723",10003,3100,1,1,"242 E 25th St #8-C","5","4","5","4","3"
"724",10003,2525,1,1,"200 E 26th St #3A","5","4","5","4","3"
"725",10003,2600,1,1,"305 E 24th St #9S","5","4","5","4","3"
"726",10003,2635,1,1,"134 E 24th St #2A","5","4","5","4","3"
"727",10003,9000,3,2,"105 E 19th St #4CD","5","4","5","4","3"
"728",10003,3250,1,1,"401 2nd Ave #24C","5","4","5","4","3"
"729",10003,2575,1,1,"151 W 16th St #1H","5","4","5","4","3"
"730",10003,4395,1,1,"151 W 16th St #LL","5","4","5","4","3"
"731",10003,4500,1,1,"22 W 15th St #14C","5","4","5","4","3"
"732",10003,1995,1,1,"346 E 20th St #1A","5","4","5","4","3"
"733",10003,2850,1,1,"335 E 27th St #9B","5","4","5","4","3"
"734",10003,3200,1,1,"401 2nd Ave #9C","5","4","5","4","3"
"735",10003,1875,1,1,"237 E 26th St #G1","5","4","5","4","3"
"736",10003,3350,1,1,"10 W 15th St #926","5","4","5","4","3"
